start,goal,runs,path_found,total_cost,path_total_distance,path_total_travel_time,runtime_ms_min,runtime_ms_mean,runtime_ms_max,algorithm,cost_type,dataset,edge_node_ratio,expanded_backward_max,expanded_backward_mean,expanded_backward_min,expanded_forward_max,expanded_forward_mean,expanded_forward_min,expanded_nodes_max,expanded_nodes_mean,expanded_nodes_min,optimality_gap_pct,preprocess_ms,runs_per_pair,scenario,seed,stress_max,stress_mean,stress_min
N_0_0,N_6_17,10,True,98.80999999999999,74.32841994697783,98.80999999999999,0.6104999920353293,0.6373099982738495,0.7983000250533223,dijkstra,time,graph_1000,3.42,,,,,,,208,208,208,0.0,0.0,10,mixed,43,0.208,0.208,0.208
N_0_0,N_4_9,10,True,54.809999999999995,45.8586686647341,54.809999999999995,0.15989993698894978,0.17537999665364623,0.22700009867548943,dijkstra,time,graph_1000,3.42,,,,,,,61,61,61,0.0,0.0,10,mixed,43,0.061,0.061,0.061
N_0_0,N_9_9,10,True,78.65453937495244,78.65453937495244,68.12,1.5140000032261014,1.698049996048212,2.85649998113513,bidirectional_dijkstra,distance,graph_1000,3.42,229,229,229,63,63,63,292,292,292,0.0,0.0,10,mixed,43,0.292,0.292,0.292
N_0_0,N_8_35,10,True,99.50350955874255,99.50350955874256,110.07000000000002,3.147799987345934,3.5728999879211187,4.252000013366342,bidirectional_dijkstra,distance,graph_1000,3.42,419,419,419,109,109,109,528,528,528,-1.4281762299863936e-14,0.0,10,mixed,43,0.528,0.528,0.528
N_0_0,N_7_26,10,True,85.31828132775092,85.31828132775091,91.83000000000001,2.8433999978005886,3.0447600060142577,3.347499994561076,bidirectional_dijkstra,distance,graph_1000,3.42,451,451,451,72,72,72,523,523,523,1.665628338270304e-14,0.0,10,mixed,43,0.523,0.523,0.523
N_0_0,N_6_17,10,True,61.431414332765385,61.431414332765385,65.35,1.4244000194594264,1.529749995097518,1.8132999539375305,bidirectional_dijkstra,distance,graph_1000,3.42,231,231,231,41,41,41,272,272,272,0.0,0.0,10,mixed,43,0.272,0.272,0.272
N_0_0,N_4_9,10,True,39.26394085870517,39.26394085870517,34.28,0.2660000463947654,0.27286000549793243,0.2975000534206629,bidirectional_dijkstra,distance,graph_1000,3.42,34,34,34,25,25,25,59,59,59,0.0,0.0,10,mixed,43,0.059,0.059,0.059
N_0_0,N_9_9,10,True,78.65453937495244,78.65453937495244,68.12,1.3568999711424112,1.5000300016254187,1.9869999960064888,a_star,distance,graph_1000,3.42,,,,,,,287,287,287,0.0,5.398200009949505,10,mixed,43,0.287,0.287,0.287
N_0_0,N_8_35,10,True,99.50350955874256,99.50350955874256,110.07000000000002,2.544199931435287,2.718439989257604,2.939700032584369,a_star,distance,graph_1000,3.42,,,,,,,540,540,540,0.0,5.398200009949505,10,mixed,43,0.54,0.54,0.54
N_0_0,N_7_26,10,True,85.31828132775091,85.31828132775091,91.83000000000001,1.6525000100955367,1.7011500080116093,1.8216000171378255,a_star,distance,graph_1000,3.42,,,,,,,350,350,350,0.0,5.398200009949505,10,mixed,43,0.35,0.35,0.35
N_0_0,N_6_17,10,True,61.431414332765385,61.431414332765385,65.35,0.6760000251233578,0.6993800168856978,0.7263000588864088,a_star,distance,graph_1000,3.42,,,,,,,158,158,158,0.0,5.398200009949505,10,mixed,43,0.158,0.158,0.158
N_0_0,N_4_9,10,True,39.26394085870517,39.26394085870517,34.28,0.25269994512200356,0.30581000028178096,0.42940001003444195,a_star,distance,graph_1000,3.42,,,,,,,59,59,59,0.0,5.398200009949505,10,mixed,43,0.059,0.059,0.059
N_0_0,N_9_9,10,True,96.71000000000001,89.08489781988166,96.71000000000001,0.7920000934973359,0.8275800035335124,0.9843999287113547,a_star,time,graph_1000,3.42,,,,,,,189,189,189,0.0,5.398200009949505,10,mixed,43,0.189,0.189,0.189
N_0_0,N_8_35,10,True,164.98999999999995,133.52404504658557,164.98999999999995,3.0317000346258283,3.456979990005493,4.105199943296611,a_star,time,graph_1000,3.42,,,,,,,669,669,669,0.0,5.398200009949505,10,mixed,43,0.669,0.669,0.669
N_0_0,N_7_26,10,True,141.36,103.97998181094916,141.36,2.084899926558137,2.1993800066411495,2.422100049443543,a_star,time,graph_1000,3.42,,,,,,,464,464,464,0.0,5.398200009949505,10,mixed,43,0.464,0.464,0.464
N_0_0,N_6_17,10,True,98.80999999999999,74.32841994697783,98.80999999999999,0.8099001133814454,0.8333800244145095,0.9463999886065722,a_star,time,graph_1000,3.42,,,,,,,196,196,196,0.0,5.398200009949505,10,mixed,43,0.196,0.196,0.196
N_0_0,N_4_9,10,True,54.809999999999995,45.8586686647341,54.809999999999995,0.21819991525262594,0.22317999973893166,0.2316000172868371,a_star,time,graph_1000,3.42,,,,,,,57,57,57,0.0,5.398200009949505,10,mixed,43,0.057,0.057,0.057
N_0_0,N_9_9,10,True,78.65453937495244,78.65453937495244,68.12,0.7345000049099326,0.8079899940639734,1.1940000113099813,a_star_alt,distance,graph_1000,3.42,,,,,,,124,124,124,0.0,62.83029995393008,10,mixed,43,0.124,0.124,0.124
